INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(1 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'SE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1140' , 'F'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1117' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1175' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1065' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1125' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1094' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1187' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1198' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1073' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1106' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1081' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1113' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1078' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1070' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1111' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1063' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1062' , 'A-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1102' , 'C-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1123' , 'D'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1067' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1116' , 'B'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1039' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1109' , 'B-'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(12 , '2020CSB1132' , 'C'::grade , 'Enrolled'::enrolment_status , 'GE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1075' , 'C-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1098' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1107' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1095' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1154' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1126' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1069' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1068' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1215' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1076' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1115' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1066' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1074' , 'F'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1099' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1134' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1061' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1091' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1104' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1142' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1118' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1133' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1110' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1071' , 'A'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1112' , 'D'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1121' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1114' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1317' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1129' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1120' , 'A'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1079' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1361' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1077' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1139' , 'A'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1103' , 'D'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1085' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1072' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1090' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1141' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1101' , 'D'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1060' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1143' , 'C-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1131' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1105' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1093' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1086' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1130' , 'D'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1153' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1122' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1097' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1083' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1082' , 'A'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1140' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1117' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1175' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1065' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1125' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1094' , 'D'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1187' , 'D'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1198' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1073' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1106' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1081' , 'C-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1113' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1078' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1070' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1111' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1063' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1062' , 'B'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1102' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1123' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1067' , 'A-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1116' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1039' , 'C-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1109' , 'C'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(13 , '2020CSB1132' , 'B-'::grade , 'Enrolled'::enrolment_status , 'PC'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1075' , 'A-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1098' , 'D'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1107' , 'B-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1095' , 'B-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1154' , 'A'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1126' , 'B'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1069' , 'B-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1068' , 'A-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1215' , 'B-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1076' , 'B-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1115' , 'B'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1066' , 'B-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1074' , 'A'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
INSERT INTO enrollments(id, entry_no, grade, status, course_type) VALUES(14 , '2020CSB1099' , 'A-'::grade , 'Enrolled'::enrolment_status , 'OE'::course_types);
